Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions,Frequency [Classical]_nor,Frequency [Country]_nor,Frequency [EDM]_nor,Frequency [Folk]_nor,Frequency [Gospel]_nor,Frequency [Hip hop]_nor,Frequency [Jazz]_nor,Frequency [K pop]_nor,Frequency [Latin]_nor,Frequency [Lofi]_nor,Frequency [Metal]_nor,Frequency [Pop]_nor,Frequency [R&B]_nor,Frequency [Rap]_nor,Frequency [Rock]_nor,Frequency [Video game music]_nor,weighted_danceability,weighted_energy,weighted_loudness,weighted_mode,weighted_speechiness,weighted_acousticness,weighted_instrumentalness,weighted_liveness,weighted_valence,weighted_metric_depression,weighted_metric_anxiety,weighted_metric_ocd,weighted_metric_insomnia
8/28/2022 18:58:09,18.0,Spotify,1.0,Yes,Yes,No,Metal,Yes,Yes,190.0,1,0,1,0,0,2,0,0,0,0,3,1,0,2,3,2,6.0,9.0,9.0,0.0,Improve,I understand.,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.13333333333333333,0.2,0.13333333333333333,0.5622946476329029,0.7090066318724616,-5.904234704370492,0.5160356428441535,0.11681075071831243,0.09329445599803479,0.0529537414444505,0.17029390603139966,0.46367300443717036,0.14177610189374895,0.36836400201106084,0.01823931623931624,0.19106083459024636
8/28/2022 18:58:27,22.0,Spotify,2.0,No,No,No,R&B,No,Yes,87.0,2,0,0,0,0,1,0,3,3,2,0,2,3,1,1,2,1.0,1.0,4.0,1.0,No effect,I understand.,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.15,0.1,0.0,0.1,0.15,0.05,0.05,0.1,0.51850170852965,0.55043904771942,-4.804144591991933,0.47241600952239254,0.07952922416927047,0.14329648466027042,0.021610818181743083,0.12901210065797086,0.4190762183628428,0.11194051373463136,0.28059920471685185,0.007012820512820513,0.13367753325106269
8/28/2022 18:59:40,18.0,Other streaming service,2.0,Yes,No,No,K pop,No,Yes,122.0,1,0,0,0,0,0,0,3,0,1,0,3,2,0,0,0,0.0,2.0,0.0,0.0,,I understand.,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.5318134999999999,0.5435939999999999,-4.533995,0.401,0.06724595,0.145942045,0.0061845357949999995,0.12289860000000001,0.41750109999999996,0.075,0.298,0.005,0.1855
8/28/2022 18:59:53,49.0,Other streaming service,1.0,Yes,No,No,EDM,Yes,No,156.0,2,0,3,2,0,2,1,1,1,2,2,2,1,1,3,2,8.0,8.0,2.0,0.0,Improve,I understand.,0.08,0.0,0.12,0.08,0.0,0.08,0.04,0.04,0.04,0.08,0.08,0.08,0.04,0.04,0.12,0.08,0.509606764803518,0.566982138135132,-6.096976356421829,0.48640553489064126,0.07949550297178001,0.1767099527943174,0.04179215266240457,0.14552104133445753,0.4218893625690621,0.11109180492709905,0.28837431326843094,0.01041025641025641,0.1585097033685269
8/28/2022 19:04:05,21.0,Spotify,3.0,Yes,Yes,Yes,Metal,Yes,No,150.0,2,1,1,2,0,1,1,1,0,2,3,3,1,2,3,2,3.0,3.0,7.0,0.0,No effect,I understand.,0.08,0.04,0.04,0.08,0.0,0.04,0.04,0.04,0.0,0.08,0.12,0.12,0.04,0.08,0.12,0.08,0.4964626330241862,0.5635989720123659,-6.22773006706674,0.4893547190398254,0.07972975043098746,0.177848858709932,0.045935698745114745,0.14693433917439536,0.41076485599563556,0.1226010146716029,0.31922850221673754,0.013076923076923078,0.1807072078248549
8/28/2022 19:04:26,27.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,194.0,0,1,2,2,0,2,1,1,1,2,3,3,2,2,3,2,8.0,8.0,3.0,0.0,Improve,I understand.,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.5585233957107598,0.6228814574375627,-6.6652844990610465,0.539121934015551,0.09050297093778298,0.19425200759711245,0.0441302859246386,0.16019088157748912,0.46003041548417434,0.12958754631957245,0.3301722944206605,0.012108262108262107,0.1840667188052809
8/28/2022 19:07:16,19.0,Spotify,1.0,No,No,Yes,Metal,Yes,Yes,160.0,0,0,0,0,0,1,0,0,0,2,3,2,1,1,3,0,6.0,4.0,0.0,3.0,No effect,I understand.,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.48618165023011184,0.6296913083497699,-5.623792419460882,0.4866272189349113,0.08876412623274163,0.10156269565792243,0.03954805925851414,0.14671096515450363,0.42423357593688366,0.1366163901458019,0.33220211161387636,0.01641025641025641,0.18490196078431376
8/28/2022 19:10:07,27.0,Spotify,3.0,Yes,No,No,Metal,Yes,Yes,171.0,2,0,0,1,0,2,1,0,0,1,3,0,1,2,2,1,1.0,0.0,0.0,0.0,Improve,I understand.,0.125,0.0,0.0,0.0625,0.0,0.125,0.0625,0.0,0.0,0.0625,0.1875,0.0,0.0625,0.125,0.125,0.0625,0.4747893527232224,0.5523342092244045,-6.281240420985633,0.463942989634479,0.10277311071331152,0.1656150314263491,0.05586432044442057,0.14970962555691944,0.3938114908619749,0.12327591526120939,0.2719156497097674,0.011778846153846154,0.1448999325837561
8/28/2022 19:12:02,27.0,Spotify,1.5,Yes,No,No,Rock,No,No,95.0,0,0,0,1,0,2,0,1,0,1,3,2,0,2,3,2,5.0,5.0,4.0,4.0,Improve,I understand.,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.5673818459506006,0.6865944987109955,-6.308220621503375,0.5402275279997433,0.11044610357498154,0.12818916803748168,0.0482931870323583,0.16857311316496046,0.4761038666602484,0.14125817665610055,0.36988742898777505,0.01707390648567119,0.19780174650416865
8/28/2022 19:16:43,19.0,Spotify,3.0,Yes,Yes,No,K pop,Yes,Yes,114.0,2,0,0,3,1,1,1,3,0,2,0,2,2,1,2,2,8.0,9.0,6.0,0.0,,I understand.,0.09090909090909091,0.0,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.5001624209773677,0.5001553971002992,-6.43968723238936,0.4914112483261419,0.07549086907950206,0.22054725980685744,0.036379183304063964,0.14325192621799007,0.4109577233050637,0.09158504003423791,0.26930506213928673,0.007738927738927739,0.1432881156276878
8/28/2022 19:18:53,42.0,YouTube Music,2.5,Yes,Yes,No,Rock,No,Yes,148.0,2,1,3,1,0,2,3,0,1,1,2,1,1,1,2,1,8.0,8.0,7.0,6.0,Improve,I understand.,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.09090909090909091,0.13636363636363635,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.5121401840529983,0.5426417843734173,-6.940781140034476,0.4925465862313058,0.07943302658785445,0.24182914997162117,0.05955804007367056,0.1495456417485373,0.41705411446033014,0.11319272527828678,0.2542104093173612,0.008869463869463868,0.15076339287569235
8/28/2022 19:20:03,60.0,Pandora,2.0,Yes,No,No,Gospel,No,No,119.0,1,2,0,1,3,0,0,0,1,0,0,2,1,0,2,0,3.0,0.0,2.0,0.0,Improve,I understand.,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.0,0.5177820745920746,0.5664254568764568,-6.854013146853147,0.6655710955710956,0.05300049650349651,0.23468451419114225,0.01470287546013986,0.16249196503496502,0.45246426806526807,0.10929292929292929,0.28101787101787107,0.010256410256410258,0.14285936285936288
8/28/2022 19:22:30,19.0,YouTube Music,5.0,Yes,No,No,Metal,No,Yes,136.0,2,1,1,2,2,2,1,0,0,3,3,0,0,2,3,2,0.0,5.0,1.0,0.0,No effect,I understand.,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0,0.125,0.125,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333,0.4520117936594532,0.5268082810313997,-6.10195377356489,0.4918278323331515,0.08279563586561194,0.1690462044432162,0.046747608527781565,0.14944381626962475,0.37735090555100925,0.10942235324588266,0.26002968980910157,0.011538461538461539,0.13413945259533494
8/28/2022 19:26:23,20.0,Apple Music,2.0,Yes,No,No,Pop,Yes,No,141.0,1,0,0,1,0,2,1,0,0,2,0,3,2,1,2,1,6.0,3.0,0.0,0.0,Improve,I understand.,0.0625,0.0,0.0,0.0625,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.1875,0.125,0.0625,0.125,0.0625,0.5118971091334787,0.5078363406346608,-6.213230260729224,0.4500167075831969,0.08765313314920894,0.20451698242650937,0.036657869827433395,0.1357690358133297,0.42197271041325696,0.08338620937885644,0.2740847673568262,0.009278846153846155,0.15195875611316786
8/28/2022 19:27:46,28.0,Spotify,2.0,No,No,Yes,Metal,No,No,146.0,1,0,0,1,0,1,0,0,0,0,3,1,0,0,2,1,1.0,7.0,5.0,1.0,Improve,I understand.,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.2,0.1,0.4901592293144208,0.6676965841607565,-6.435924271867612,0.5414113475177306,0.08440944893617022,0.12757155754711583,0.06157603298782505,0.16441830260047283,0.43570948794326236,0.16681662781662782,0.38900621600621604,0.020512820512820513,0.20676146076146074
8/28/2022 19:29:08,16.0,I do not use a streaming service.,2.0,No,Yes,Yes,Video game music,Yes,No,,2,1,0,0,1,2,2,1,0,2,0,2,2,1,1,2,4.0,2.0,1.0,1.0,No effect,I understand.,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.49104134124864807,0.48960372529742235,-5.85364094744499,0.43005512964079595,0.08402469051310765,0.20653347561261853,0.047548673725173476,0.13812970988983642,0.3842193813707755,0.08061787198010106,0.25334206557116773,0.008434547908232119,0.135465983964436
8/28/2022 19:29:25,18.0,Spotify,2.0,Yes,No,No,R&B,No,Yes,164.0,2,0,0,0,0,1,0,0,0,1,0,3,3,1,0,0,5.0,6.0,0.0,1.0,No effect,I understand.,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.0,0.4855452836052836,0.4681354856254855,-4.642112859362859,0.3502564102564102,0.086380331002331,0.151585274980575,0.008774557550971248,0.114834777000777,0.37458062004662,0.05903149138443256,0.2641176470588235,0.004545454545454545,0.15306595365418893
8/28/2022 19:30:42,34.0,Spotify,1.0,Yes,No,No,Rock,Yes,Yes,,1,0,3,0,0,0,0,3,0,1,3,1,0,0,3,3,1.0,0.0,0.0,0.0,No effect,I understand.,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5266389933018124,0.686133695823483,-5.187700082742316,0.4827226162332545,0.07520827600472813,0.08606675793778565,0.0526592986787825,0.15893148581560285,0.424642109535067,0.14001424501424503,0.38160968660968664,0.017336182336182334,0.20181623931623932
8/28/2022 19:30:49,18.0,YouTube Music,1.5,Yes,No,No,Pop,Yes,No,,0,1,1,0,0,1,3,2,1,3,0,3,2,1,1,3,8.0,6.0,5.0,2.0,Improve,I understand.,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.5370328167630779,0.5377068154286504,-6.400734265974729,0.46398114458075773,0.07779325289346373,0.23532669766899914,0.059045171385329706,0.1440497047186641,0.4180047247117808,0.1054089434035958,0.30097914563155204,0.009790209790209791,0.16576692469740598
8/28/2022 19:35:58,21.0,Spotify,5.0,Yes,Yes,Yes,Folk,Yes,Yes,128.0,2,1,0,3,1,1,2,0,1,2,1,3,2,1,3,1,9.0,4.0,0.0,3.0,Improve,I understand.,0.08333333333333333,0.041666666666666664,0.0,0.125,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.08333333333333333,0.041666666666666664,0.125,0.041666666666666664,0.4824252150115448,0.49070986993489174,-7.104226091327899,0.528723259600919,0.06613973270553324,0.25666176510222677,0.04456567989716098,0.14228908363986287,0.4124756188108582,0.11035932477108948,0.2693561748708807,0.009519230769230768,0.1484817633347045
8/28/2022 19:40:03,38.0,Spotify,0.5,No,No,No,Rock,Yes,Yes,,0,0,1,2,1,2,1,0,2,0,0,3,2,1,3,0,4.0,6.0,6.0,4.0,Improve,I understand.,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0,0.6112987563670896,0.6173397369507037,-7.798279564447897,0.6319075369075369,0.08943964167314168,0.2661684748876802,0.029910651326659758,0.16511924531641198,0.5263190253820254,0.11381890803459431,0.28435696837657626,0.007777777777777777,0.15359642173367666
8/28/2022 19:46:02,17.0,Spotify,2.0,Yes,No,No,Rock,No,Yes,,0,1,1,1,0,0,0,1,0,2,1,2,0,1,3,3,7.0,3.0,1.0,5.0,Improve,I understand.,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.125,0.0625,0.125,0.0,0.0625,0.1875,0.1875,0.5239746527209492,0.6158066305578287,-5.900121503341516,0.5213642253136934,0.07506691306942172,0.14331386958609862,0.04712301850353416,0.15363567795280958,0.43143502867566835,0.13332744869509575,0.3818892545363134,0.018044871794871797,0.1994667689336807
8/28/2022 19:46:57,35.0,Other streaming service,0.5,No,No,No,Pop,No,No,,2,0,0,2,0,0,0,0,0,1,0,3,1,0,2,1,10.0,3.0,1.0,0.0,No effect,I understand.,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.4437869503546099,0.46153458865248226,-6.047497819148935,0.4664539007092199,0.048807124113475174,0.19753568376241132,0.02857064898244681,0.12232799290780141,0.38762551773049636,0.09709466459466459,0.31716847966847966,0.01237179487179487,0.17355542605542607
8/28/2022 19:50:30,21.0,I do not use a streaming service.,2.0,Yes,No,No,Rock,No,Yes,101.0,1,2,1,2,0,3,1,0,3,3,3,3,3,3,3,1,8.0,8.0,3.0,0.0,Improve,I understand.,0.03125,0.0625,0.03125,0.0625,0.0,0.09375,0.03125,0.0,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.03125,0.5316996460100183,0.5765768700308114,-6.366166903626072,0.5395785752368198,0.0893987430023434,0.19750984399153507,0.03384027228698544,0.14845249559217377,0.44544199360989184,0.12816740653137712,0.2855329882535765,0.009639423076923077,0.15719391311303074
8/28/2022 19:56:46,25.0,Apple Music,2.5,Yes,No,No,R&B,No,No,,1,0,0,1,1,2,1,0,3,3,1,2,3,2,2,2,7.0,6.0,5.0,4.0,Improve,I understand.,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125,0.125,0.041666666666666664,0.08333333333333333,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5093086370937967,0.5393265373445308,-6.021808053867921,0.507964195969515,0.08612040101712708,0.19117285911215556,0.03655681693523106,0.1412808566736652,0.42042609115706986,0.11456545088898029,0.2727737975532093,0.008344017094017093,0.1284997219556043
8/28/2022 19:59:01,18.0,Spotify,2.0,Yes,Yes,No,K pop,Yes,Yes,98.0,3,0,0,1,1,2,2,3,1,3,0,2,3,2,0,1,7.0,2.0,3.0,5.0,Improve,I understand.,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.125,0.041666666666666664,0.125,0.0,0.08333333333333333,0.125,0.08333333333333333,0.0,0.041666666666666664,0.4789059005528553,0.45653041195768373,-5.596497401869209,0.4152296698573294,0.08349311358160162,0.20613862988360138,0.03202925146010614,0.127832189765219,0.3758398474433368,0.07382535764888705,0.2074134634428752,0.0029914529914529912,0.11495222778311014
8/28/2022 20:01:29,16.0,Apple Music,2.0,No,No,No,Pop,Yes,No,145.0,0,2,1,2,1,1,0,1,0,2,0,3,1,1,3,1,10.0,3.5,5.0,10.0,Improve,I understand.,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.5456077117849177,0.5754446704759717,-6.526750804356773,0.5680842449823411,0.07541445423091281,0.20462892708431193,0.02288284902982695,0.1543200593983595,0.45997319473397075,0.10444644107182806,0.30620960738607794,0.011497975708502023,0.17533634751901006
8/28/2022 20:04:49,19.0,Spotify,1.0,Yes,No,No,Pop,Yes,Yes,94.0,1,2,1,1,0,2,1,0,0,1,1,3,2,2,3,0,7.0,5.0,1.0,2.0,Improve,I understand.,0.05,0.1,0.05,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.15,0.1,0.1,0.15,0.0,0.5545688119658119,0.5776609808547009,-6.724342145299145,0.533448717948718,0.0917182641025641,0.21415099514696584,0.03199848130440171,0.15266858803418806,0.4614206153846154,0.10750534759358288,0.28532739156268566,0.010499999999999999,0.17395840760546644
8/28/2022 20:12:05,31.0,Spotify,4.0,Yes,Yes,No,Classical,No,Yes,103.0,3,0,1,0,1,2,1,0,2,0,2,1,0,2,2,0,6.0,8.0,9.0,5.0,Improve,I understand.,0.17647058823529413,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.4962794222770693,0.5672053232871703,-5.797330277892043,0.5037542849307556,0.09210018771424654,0.15723823615347138,0.03474701135598062,0.1424278736231089,0.4200033692581928,0.11279298172031736,0.22736080528468072,0.008039215686274508,0.12166823948830868
8/28/2022 20:14:02,26.0,Spotify,5.0,Yes,No,No,Rock,No,No,,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,2.0,9.0,2.0,1.0,No effect,I understand.,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.6153712499999999,0.7159545833333333,-6.42393125,0.5720833333333333,0.061979000000000006,0.14437536716666666,0.020968101216666663,0.1555436666666667,0.5358991666666666,0.1075,0.38416666666666666,0.0175,0.23374999999999996
8/28/2022 20:14:47,16.0,Spotify,2.0,Yes,Yes,Yes,Rock,No,No,112.0,1,0,3,1,0,0,0,0,0,1,1,2,1,0,3,3,7.0,4.0,10.0,2.0,Improve,I understand.,0.0625,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.125,0.0625,0.0,0.1875,0.1875,0.5209295966312056,0.6194291786347518,-5.855258843085107,0.48660460992907806,0.06691827925531915,0.14079152880084222,0.04926654056050532,0.15246442154255319,0.4219992065602837,0.12156274281274282,0.3848917055167055,0.016794871794871796,0.19683809246309247
8/28/2022 20:15:28,26.0,Spotify,2.0,Yes,Yes,No,Rock,Yes,Yes,,3,1,1,3,0,1,0,0,0,2,2,1,0,1,3,3,7.0,5.0,6.0,0.0,Improve,I understand.,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.4410726190043211,0.5116586285731605,-5.8664101401120545,0.4797695684929727,0.06936943376717844,0.16091094293491112,0.04473668728549693,0.13893209325505068,0.3740526885147949,0.12113548760607583,0.3099435205317558,0.014383394383394383,0.16126520538285244
8/28/2022 20:20:20,17.0,Spotify,2.0,Yes,No,No,R&B,Yes,Yes,118.0,1,1,0,0,2,2,1,3,0,1,0,2,3,2,0,1,6.0,1.0,0.0,0.0,Improve,I understand.,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842,0.5751346303634154,0.5731503691714281,-5.963068775566849,0.49033795618342085,0.10435801428489391,0.19888589659938172,0.02659195131372259,0.15794810573214266,0.44232334318201394,0.0767193247069408,0.25849249821386044,0.004831309041835357,0.14219377629594349
8/28/2022 20:20:52,22.0,Spotify,1.0,Yes,Yes,No,Video game music,Yes,Yes,,2,2,1,3,0,0,0,1,1,0,3,1,0,0,3,3,3.0,6.0,1.0,1.0,Improve,I understand.,0.1,0.1,0.05,0.15,0.0,0.0,0.0,0.05,0.05,0.0,0.15,0.05,0.0,0.0,0.15,0.15,0.503161775789813,0.612588406544165,-6.72905411992263,0.5945715667311413,0.06273932113152804,0.19123383456824955,0.052857177013328496,0.16093669784010317,0.4342631728239846,0.1658613053613054,0.37653962703962707,0.017602564102564104,0.1981649184149184
8/28/2022 20:32:41,20.0,Apple Music,4.0,Yes,No,No,R&B,Yes,Yes,113.0,2,1,0,1,0,2,2,1,0,1,0,2,3,3,3,1,9.0,10.0,3.0,0.0,Improve,I understand.,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.5423010851973086,0.5274885687133197,-6.795295422721487,0.49405644001388677,0.09856308692902842,0.23164153069480403,0.041775760910569275,0.14776956567309757,0.4388329094380797,0.0953325729528938,0.2575429324092426,0.008263403263403264,0.1450208065849777
8/28/2022 20:33:43,30.0,Spotify,1.0,No,Yes,No,Rock,Yes,No,162.0,2,2,1,2,0,1,0,0,0,0,2,2,0,1,3,0,8.0,5.0,8.0,9.0,Improve,I understand.,0.125,0.125,0.0625,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0625,0.1875,0.0,0.5086488408119658,0.5845996463675214,-6.659290090811966,0.5718429487179487,0.07421841506410257,0.19077051421997865,0.0301651985704594,0.15252913835470086,0.4470693846153846,0.1318025846702317,0.306909165181224,0.013958333333333333,0.18857248960190134
8/28/2022 20:37:41,26.0,Other streaming service,4.0,Yes,No,No,Pop,No,No,,1,3,1,0,0,1,1,0,2,0,1,3,1,0,2,0,8.0,7.0,7.0,3.0,Improve,I understand.,0.0625,0.1875,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0625,0.1875,0.0625,0.0,0.125,0.0,0.5598687184343434,0.6127831827020201,-6.59683129419192,0.605719696969697,0.06476286931818183,0.22907632736824496,0.033286012563699494,0.1505720542929293,0.47972353977272725,0.14353535353535354,0.3123674242424243,0.0125,0.18859848484848485
8/28/2022 20:43:43,19.0,Spotify,5.0,Yes,No,No,Rock,Yes,Yes,111.0,2,1,0,2,1,1,2,1,1,1,3,2,1,1,3,2,9.0,9.0,9.0,3.0,No effect,I understand.,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.08333333333333333,0.4971294540777387,0.5621428170389107,-6.920239584235701,0.539589098844418,0.0741227739289375,0.2204635297362102,0.057255752032134385,0.15424649676043026,0.42025023878721746,0.13400766716943185,0.30858435409906,0.012927350427350427,0.16525316323110442
8/28/2022 20:50:37,21.0,,5.0,Yes,No,No,Country,Yes,No,85.0,0,3,1,2,0,1,0,0,0,0,2,2,0,1,3,0,9.0,8.0,9.0,7.0,Improve,I understand.,0.0,0.2,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.2,0.0,0.5808614301994302,0.6629222894586895,-7.570502763532764,0.6659658119658121,0.0817987094017094,0.2256114951679772,0.03298932896849002,0.17465734757834758,0.5085740102564102,0.1539227569815805,0.35003644285997226,0.01622222222222222,0.21847732224202812
8/28/2022 20:57:16,33.0,Spotify,7.0,Yes,No,No,Rock,Yes,Yes,134.0,1,2,2,2,1,3,1,1,2,2,2,3,3,3,3,2,9.0,3.0,7.0,8.0,Improve,I understand.,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.5589813163700688,0.5983702110733882,-6.47482860111305,0.5460061709191302,0.0930161609360981,0.19957698269777405,0.03421413017296195,0.15733587560773635,0.45766548050810135,0.11730113419952992,0.2959763270993218,0.009603729603729603,0.16118125586040025
8/28/2022 20:57:57,28.0,YouTube Music,2.0,Yes,No,No,Rock,Yes,No,172.0,0,1,1,1,0,2,0,1,0,2,1,2,3,1,3,1,10.0,8.0,6.0,2.0,Improve,I understand.,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.5564016883931049,0.6038869921133985,-6.144915482719346,0.5193123151577799,0.09329819107301807,0.17216231330828857,0.029068996402926366,0.15437280208841797,0.45961319473397066,0.1089918956172826,0.30887840058118693,0.011147098515519567,0.16875474199003612
8/28/2022 21:01:18,25.0,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,180.0,1,0,2,2,0,1,0,1,0,2,3,2,1,1,3,2,9.0,6.0,3.0,0.0,Improve,I understand.,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.505961583881052,0.6034914191844404,-6.012089957741234,0.49417686332579946,0.08046281522614501,0.14700093643734272,0.04286176976298764,0.1518996052442435,0.421110630764035,0.12587889234948058,0.33755960814784336,0.013821733821733819,0.18383911295675998
